scenario,loss_count_total,loss_frequency_total,loss_count_hardware_preferred,loss_count_deterministic_seeded,loss_count_baseline_neutralized
226,44,0.4888888888888889,13,16,15
310,42,0.4666666666666667,11,17,14
14,41,0.45555555555555555,16,15,10
133,40,0.4444444444444444,8,18,14
144,40,0.4444444444444444,14,17,9
51,39,0.43333333333333335,17,13,9
99,39,0.43333333333333335,13,14,12
267,39,0.43333333333333335,15,14,10
131,38,0.4222222222222222,12,17,9
148,38,0.4222222222222222,10,16,12
225,38,0.4222222222222222,10,16,12
270,38,0.4222222222222222,11,16,11
74,37,0.4111111111111111,11,16,10
103,37,0.4111111111111111,13,14,10
117,37,0.4111111111111111,9,17,11
145,37,0.4111111111111111,14,13,10
177,37,0.4111111111111111,15,14,8
250,37,0.4111111111111111,14,12,11
252,37,0.4111111111111111,17,12,8
329,37,0.4111111111111111,12,14,11
341,37,0.4111111111111111,14,14,9
188,36,0.4,13,12,11
220,36,0.4,10,13,13
259,36,0.4,16,13,7
288,36,0.4,11,13,12
312,36,0.4,13,13,10
317,36,0.4,13,12,11
349,36,0.4,11,14,11
32,35,0.3888888888888889,12,12,11
58,35,0.3888888888888889,12,15,8
69,35,0.3888888888888889,9,16,10
147,35,0.3888888888888889,12,13,10
192,35,0.3888888888888889,11,15,9
299,35,0.3888888888888889,11,13,11
304,35,0.3888888888888889,13,13,9
314,35,0.3888888888888889,16,11,8
337,35,0.3888888888888889,11,13,11
359,35,0.3888888888888889,16,10,9
2,34,0.37777777777777777,9,15,10
39,34,0.37777777777777777,13,12,9
42,34,0.37777777777777777,12,14,8
140,34,0.37777777777777777,7,15,12
186,34,0.37777777777777777,12,12,10
237,34,0.37777777777777777,13,13,8
239,34,0.37777777777777777,12,13,9
258,34,0.37777777777777777,12,12,10
355,34,0.37777777777777777,17,12,5
16,33,0.36666666666666664,16,10,7
46,33,0.36666666666666664,12,11,10
112,33,0.36666666666666664,9,14,10
114,33,0.36666666666666664,8,15,10
164,33,0.36666666666666664,11,14,8
264,33,0.36666666666666664,18,9,6
294,33,0.36666666666666664,9,14,10
321,33,0.36666666666666664,13,11,9
325,33,0.36666666666666664,10,14,9
327,33,0.36666666666666664,14,11,8
5,32,0.35555555555555557,9,13,10
9,32,0.35555555555555557,15,10,7
13,32,0.35555555555555557,10,12,10
41,32,0.35555555555555557,14,13,5
44,32,0.35555555555555557,10,13,9
94,32,0.35555555555555557,11,12,9
102,32,0.35555555555555557,13,12,7
189,32,0.35555555555555557,14,12,6
227,32,0.35555555555555557,12,11,9
234,32,0.35555555555555557,13,11,8
245,32,0.35555555555555557,7,15,10
253,32,0.35555555555555557,11,13,8
287,32,0.35555555555555557,13,10,9
334,32,0.35555555555555557,10,12,10
336,32,0.35555555555555557,12,13,7
356,32,0.35555555555555557,11,13,8
6,31,0.34444444444444444,9,14,8
20,31,0.34444444444444444,12,12,7
33,31,0.34444444444444444,11,14,6
65,31,0.34444444444444444,13,10,8
73,31,0.34444444444444444,11,11,9
82,31,0.34444444444444444,8,14,9
88,31,0.34444444444444444,10,12,9
95,31,0.34444444444444444,15,10,6
106,31,0.34444444444444444,10,13,8
130,31,0.34444444444444444,13,10,8
132,31,0.34444444444444444,13,10,8
163,31,0.34444444444444444,15,10,6
180,31,0.34444444444444444,12,12,7
204,31,0.34444444444444444,15,11,5
208,31,0.34444444444444444,10,13,8
218,31,0.34444444444444444,8,13,10
228,31,0.34444444444444444,10,13,8
278,31,0.34444444444444444,10,13,8
295,31,0.34444444444444444,11,12,8
309,31,0.34444444444444444,14,10,7
36,30,0.3333333333333333,11,11,8
48,30,0.3333333333333333,10,12,8
52,30,0.3333333333333333,12,10,8
54,30,0.3333333333333333,10,12,8
59,30,0.3333333333333333,8,13,9
76,30,0.3333333333333333,6,13,11
91,30,0.3333333333333333,9,13,8
115,30,0.3333333333333333,7,13,10
135,30,0.3333333333333333,9,11,10
149,30,0.3333333333333333,14,12,4
167,30,0.3333333333333333,12,10,8
170,30,0.3333333333333333,8,13,9
200,30,0.3333333333333333,12,10,8
236,30,0.3333333333333333,12,10,8
241,30,0.3333333333333333,7,12,11
260,30,0.3333333333333333,7,13,10
266,30,0.3333333333333333,12,9,9
271,30,0.3333333333333333,14,10,6
286,30,0.3333333333333333,15,11,4
293,30,0.3333333333333333,8,13,9
298,30,0.3333333333333333,17,9,4
307,30,0.3333333333333333,13,11,6
313,30,0.3333333333333333,9,14,7
316,30,0.3333333333333333,14,9,7
318,30,0.3333333333333333,9,12,9
331,30,0.3333333333333333,11,12,7
26,29,0.32222222222222224,10,12,7
30,29,0.32222222222222224,11,9,9
56,29,0.32222222222222224,11,14,4
70,29,0.32222222222222224,11,11,7
80,29,0.32222222222222224,12,10,7
104,29,0.32222222222222224,10,12,7
116,29,0.32222222222222224,10,13,6
134,29,0.32222222222222224,13,10,6
138,29,0.32222222222222224,15,10,4
146,29,0.32222222222222224,14,10,5
178,29,0.32222222222222224,11,12,6
203,29,0.32222222222222224,11,11,7
214,29,0.32222222222222224,10,12,7
219,29,0.32222222222222224,13,11,5
229,29,0.32222222222222224,6,13,10
231,29,0.32222222222222224,11,10,8
247,29,0.32222222222222224,13,11,5
256,29,0.32222222222222224,12,10,7
269,29,0.32222222222222224,10,10,9
281,29,0.32222222222222224,12,10,7
282,29,0.32222222222222224,12,10,7
326,29,0.32222222222222224,14,9,6
335,29,0.32222222222222224,7,13,9
340,29,0.32222222222222224,14,9,6
1,28,0.3111111111111111,13,8,7
4,28,0.3111111111111111,11,11,6
8,28,0.3111111111111111,10,11,7
17,28,0.3111111111111111,7,11,10
21,28,0.3111111111111111,10,11,7
55,28,0.3111111111111111,11,13,4
87,28,0.3111111111111111,9,12,7
120,28,0.3111111111111111,9,11,8
124,28,0.3111111111111111,5,13,10
139,28,0.3111111111111111,8,13,7
152,28,0.3111111111111111,12,10,6
158,28,0.3111111111111111,11,12,5
161,28,0.3111111111111111,11,10,7
166,28,0.3111111111111111,9,11,8
172,28,0.3111111111111111,13,9,6
190,28,0.3111111111111111,8,11,9
193,28,0.3111111111111111,11,10,7
195,28,0.3111111111111111,10,10,8
197,28,0.3111111111111111,11,10,7
205,28,0.3111111111111111,9,13,6
211,28,0.3111111111111111,12,10,6
223,28,0.3111111111111111,12,10,6
232,28,0.3111111111111111,10,11,7
244,28,0.3111111111111111,10,12,6
246,28,0.3111111111111111,10,10,8
272,28,0.3111111111111111,12,9,7
3,27,0.3,9,10,8
25,27,0.3,12,8,7
29,27,0.3,10,12,5
38,27,0.3,13,8,6
45,27,0.3,8,11,8
50,27,0.3,7,12,8
53,27,0.3,12,9,6
61,27,0.3,8,13,6
68,27,0.3,9,11,7
75,27,0.3,16,6,5
77,27,0.3,8,12,7
84,27,0.3,12,8,7
85,27,0.3,7,11,9
98,27,0.3,11,9,7
110,27,0.3,14,8,5
118,27,0.3,13,10,4
123,27,0.3,13,8,6
127,27,0.3,11,8,8
137,27,0.3,10,10,7
154,27,0.3,11,10,6
174,27,0.3,9,10,8
187,27,0.3,9,11,7
202,27,0.3,7,13,7
207,27,0.3,12,10,5
216,27,0.3,10,10,7
217,27,0.3,13,9,5
222,27,0.3,6,13,8
230,27,0.3,11,10,6
242,27,0.3,8,11,8
290,27,0.3,7,13,7
296,27,0.3,14,8,5
320,27,0.3,7,11,9
338,27,0.3,9,11,7
350,27,0.3,8,11,8
28,26,0.28888888888888886,10,9,7
31,26,0.28888888888888886,13,8,5
37,26,0.28888888888888886,9,10,7
40,26,0.28888888888888886,8,11,7
47,26,0.28888888888888886,8,11,7
86,26,0.28888888888888886,8,12,6
100,26,0.28888888888888886,9,10,7
101,26,0.28888888888888886,12,9,5
108,26,0.28888888888888886,14,7,5
119,26,0.28888888888888886,10,10,6
121,26,0.28888888888888886,11,9,6
179,26,0.28888888888888886,9,11,6
243,26,0.28888888888888886,12,11,3
261,26,0.28888888888888886,10,10,6
265,26,0.28888888888888886,5,12,9
274,26,0.28888888888888886,12,8,6
276,26,0.28888888888888886,6,12,8
277,26,0.28888888888888886,6,13,7
279,26,0.28888888888888886,6,13,7
280,26,0.28888888888888886,10,10,6
346,26,0.28888888888888886,10,9,7
351,26,0.28888888888888886,12,8,6
353,26,0.28888888888888886,10,11,5
354,26,0.28888888888888886,8,12,6
10,25,0.2777777777777778,11,10,4
15,25,0.2777777777777778,9,9,7
23,25,0.2777777777777778,11,9,5
24,25,0.2777777777777778,8,10,7
92,25,0.2777777777777778,7,11,7
126,25,0.2777777777777778,6,10,9
128,25,0.2777777777777778,10,9,6
142,25,0.2777777777777778,5,11,9
151,25,0.2777777777777778,9,9,7
173,25,0.2777777777777778,10,11,4
176,25,0.2777777777777778,7,12,6
181,25,0.2777777777777778,9,9,7
183,25,0.2777777777777778,11,7,7
191,25,0.2777777777777778,12,9,4
194,25,0.2777777777777778,10,10,5
212,25,0.2777777777777778,11,8,6
233,25,0.2777777777777778,8,12,5
238,25,0.2777777777777778,12,9,4
254,25,0.2777777777777778,15,7,3
268,25,0.2777777777777778,10,10,5
283,25,0.2777777777777778,11,9,5
284,25,0.2777777777777778,10,9,6
289,25,0.2777777777777778,13,8,4
291,25,0.2777777777777778,6,11,8
300,25,0.2777777777777778,8,10,7
319,25,0.2777777777777778,9,9,7
60,24,0.26666666666666666,12,6,6
66,24,0.26666666666666666,9,9,6
71,24,0.26666666666666666,9,9,6
72,24,0.26666666666666666,14,6,4
78,24,0.26666666666666666,8,9,7
89,24,0.26666666666666666,10,9,5
90,24,0.26666666666666666,11,9,4
96,24,0.26666666666666666,10,9,5
136,24,0.26666666666666666,8,9,7
156,24,0.26666666666666666,12,6,6
169,24,0.26666666666666666,7,10,7
175,24,0.26666666666666666,5,11,8
198,24,0.26666666666666666,11,7,6
199,24,0.26666666666666666,11,9,4
201,24,0.26666666666666666,8,10,6
206,24,0.26666666666666666,9,9,6
224,24,0.26666666666666666,11,8,5
249,24,0.26666666666666666,16,5,3
292,24,0.26666666666666666,7,11,6
297,24,0.26666666666666666,12,8,4
343,24,0.26666666666666666,8,10,6
0,23,0.25555555555555554,9,9,5
7,23,0.25555555555555554,8,8,7
35,23,0.25555555555555554,8,8,7
49,23,0.25555555555555554,8,9,6
67,23,0.25555555555555554,10,8,5
81,23,0.25555555555555554,9,9,5
122,23,0.25555555555555554,4,10,9
160,23,0.25555555555555554,8,11,4
162,23,0.25555555555555554,11,8,4
171,23,0.25555555555555554,12,7,4
184,23,0.25555555555555554,6,10,7
311,23,0.25555555555555554,10,8,5
323,23,0.25555555555555554,8,9,6
324,23,0.25555555555555554,4,12,7
358,23,0.25555555555555554,10,8,5
18,22,0.24444444444444444,8,8,6
19,22,0.24444444444444444,9,8,5
63,22,0.24444444444444444,7,10,5
79,22,0.24444444444444444,10,6,6
83,22,0.24444444444444444,9,9,4
111,22,0.24444444444444444,9,7,6
113,22,0.24444444444444444,8,9,5
129,22,0.24444444444444444,11,7,4
155,22,0.24444444444444444,13,5,4
196,22,0.24444444444444444,9,8,5
262,22,0.24444444444444444,8,9,5
303,22,0.24444444444444444,7,9,6
328,22,0.24444444444444444,8,9,5
11,21,0.23333333333333334,7,8,6
27,21,0.23333333333333334,9,10,2
64,21,0.23333333333333334,10,7,4
125,21,0.23333333333333334,7,8,6
141,21,0.23333333333333334,11,6,4
150,21,0.23333333333333334,9,7,5
165,21,0.23333333333333334,8,8,5
168,21,0.23333333333333334,9,7,5
213,21,0.23333333333333334,10,7,4
235,21,0.23333333333333334,11,7,3
263,21,0.23333333333333334,8,8,5
273,21,0.23333333333333334,10,6,5
302,21,0.23333333333333334,10,6,5
308,21,0.23333333333333334,8,8,5
322,21,0.23333333333333334,6,8,7
330,21,0.23333333333333334,9,8,4
344,21,0.23333333333333334,8,7,6
357,21,0.23333333333333334,10,7,4
12,20,0.2222222222222222,8,8,4
22,20,0.2222222222222222,7,7,6
34,20,0.2222222222222222,8,7,5
43,20,0.2222222222222222,10,7,3
143,20,0.2222222222222222,14,4,2
159,20,0.2222222222222222,6,10,4
185,20,0.2222222222222222,9,7,4
210,20,0.2222222222222222,6,8,6
221,20,0.2222222222222222,11,7,2
285,20,0.2222222222222222,9,8,3
301,20,0.2222222222222222,8,8,4
305,20,0.2222222222222222,8,6,6
306,20,0.2222222222222222,6,10,4
342,20,0.2222222222222222,12,6,2
348,20,0.2222222222222222,7,9,4
62,19,0.2111111111111111,8,6,5
93,19,0.2111111111111111,7,6,6
107,19,0.2111111111111111,6,8,5
109,19,0.2111111111111111,9,6,4
182,19,0.2111111111111111,6,7,6
209,19,0.2111111111111111,9,8,2
255,19,0.2111111111111111,5,9,5
275,19,0.2111111111111111,8,7,4
