scenario,loss_count_total,loss_frequency_total,loss_count_hardware_preferred,loss_count_deterministic_seeded,loss_count_baseline_neutralized
133,47,0.5222222222222223,15,18,14
144,40,0.4444444444444444,14,17,9
226,40,0.4444444444444444,9,16,15
2,39,0.43333333333333335,14,15,10
99,39,0.43333333333333335,13,14,12
148,39,0.43333333333333335,11,16,12
270,39,0.43333333333333335,12,16,11
310,39,0.43333333333333335,8,17,14
329,39,0.43333333333333335,14,14,11
74,38,0.4222222222222222,12,16,10
117,38,0.4222222222222222,10,17,11
124,38,0.4222222222222222,15,13,10
147,38,0.4222222222222222,15,13,10
192,38,0.4222222222222222,14,15,9
299,38,0.4222222222222222,14,13,11
6,37,0.4111111111111111,15,14,8
88,37,0.4111111111111111,16,12,9
140,37,0.4111111111111111,10,15,12
164,37,0.4111111111111111,15,14,8
220,37,0.4111111111111111,11,13,13
337,37,0.4111111111111111,13,13,11
14,36,0.4,11,15,10
32,36,0.4,13,12,11
112,36,0.4,12,14,10
131,36,0.4,10,17,9
179,36,0.4,19,11,6
218,36,0.4,13,13,10
229,36,0.4,13,13,10
239,36,0.4,14,13,9
42,35,0.3888888888888889,13,14,8
44,35,0.3888888888888889,13,13,9
54,35,0.3888888888888889,15,12,8
115,35,0.3888888888888889,12,13,10
139,35,0.3888888888888889,15,13,7
237,35,0.3888888888888889,14,13,8
241,35,0.3888888888888889,12,12,11
250,35,0.3888888888888889,12,12,11
258,35,0.3888888888888889,13,12,10
265,35,0.3888888888888889,14,12,9
276,35,0.3888888888888889,15,12,8
69,34,0.37777777777777777,8,16,10
122,34,0.37777777777777777,15,10,9
178,34,0.37777777777777777,16,12,6
227,34,0.37777777777777777,14,11,9
234,34,0.37777777777777777,15,11,8
267,34,0.37777777777777777,10,14,10
288,34,0.37777777777777777,9,13,12
318,34,0.37777777777777777,13,12,9
325,34,0.37777777777777777,11,14,9
341,34,0.37777777777777777,11,14,9
30,33,0.36666666666666664,15,9,9
45,33,0.36666666666666664,14,11,8
58,33,0.36666666666666664,10,15,8
76,33,0.36666666666666664,9,13,11
82,33,0.36666666666666664,10,14,9
114,33,0.36666666666666664,8,15,10
135,33,0.36666666666666664,12,11,10
145,33,0.36666666666666664,10,13,10
169,33,0.36666666666666664,16,10,7
175,33,0.36666666666666664,14,11,8
177,33,0.36666666666666664,11,14,8
186,33,0.36666666666666664,11,12,10
225,33,0.36666666666666664,5,16,12
245,33,0.36666666666666664,8,15,10
293,33,0.36666666666666664,11,13,9
312,33,0.36666666666666664,10,13,10
334,33,0.36666666666666664,11,12,10
59,32,0.35555555555555557,10,13,9
100,32,0.35555555555555557,15,10,7
102,32,0.35555555555555557,13,12,7
103,32,0.35555555555555557,8,14,10
187,32,0.35555555555555557,14,11,7
202,32,0.35555555555555557,12,13,7
222,32,0.35555555555555557,11,13,8
253,32,0.35555555555555557,11,13,8
277,32,0.35555555555555557,12,13,7
278,32,0.35555555555555557,11,13,8
279,32,0.35555555555555557,12,13,7
281,32,0.35555555555555557,15,10,7
294,32,0.35555555555555557,8,14,10
313,32,0.35555555555555557,11,14,7
327,32,0.35555555555555557,13,11,8
335,32,0.35555555555555557,10,13,9
336,32,0.35555555555555557,12,13,7
5,31,0.34444444444444444,8,13,10
8,31,0.34444444444444444,13,11,7
13,31,0.34444444444444444,9,12,10
33,31,0.34444444444444444,11,14,6
46,31,0.34444444444444444,10,11,10
50,31,0.34444444444444444,11,12,8
85,31,0.34444444444444444,11,11,9
136,31,0.34444444444444444,15,9,7
170,31,0.34444444444444444,9,13,9
188,31,0.34444444444444444,8,12,11
195,31,0.34444444444444444,13,10,8
242,31,0.34444444444444444,12,11,8
247,31,0.34444444444444444,15,11,5
252,31,0.34444444444444444,11,12,8
261,31,0.34444444444444444,15,10,6
287,31,0.34444444444444444,12,10,9
290,31,0.34444444444444444,11,13,7
317,31,0.34444444444444444,8,12,11
48,30,0.3333333333333333,10,12,8
70,30,0.3333333333333333,12,11,7
106,30,0.3333333333333333,9,13,8
219,30,0.3333333333333333,14,11,5
228,30,0.3333333333333333,9,13,8
231,30,0.3333333333333333,12,10,8
282,30,0.3333333333333333,13,10,7
286,30,0.3333333333333333,15,11,4
291,30,0.3333333333333333,11,11,8
319,30,0.3333333333333333,14,9,7
321,30,0.3333333333333333,10,11,9
349,30,0.3333333333333333,5,14,11
359,30,0.3333333333333333,11,10,9
20,29,0.32222222222222224,10,12,7
37,29,0.32222222222222224,12,10,7
68,29,0.32222222222222224,11,11,7
80,29,0.32222222222222224,12,10,7
87,29,0.32222222222222224,10,12,7
91,29,0.32222222222222224,8,13,8
116,29,0.32222222222222224,10,13,6
120,29,0.32222222222222224,10,11,8
130,29,0.32222222222222224,11,10,8
134,29,0.32222222222222224,13,10,6
142,29,0.32222222222222224,9,11,9
166,29,0.32222222222222224,10,11,8
184,29,0.32222222222222224,12,10,7
208,29,0.32222222222222224,8,13,8
232,29,0.32222222222222224,11,11,7
236,29,0.32222222222222224,11,10,8
269,29,0.32222222222222224,10,10,9
295,29,0.32222222222222224,9,12,8
309,29,0.32222222222222224,12,10,7
320,29,0.32222222222222224,9,11,9
331,29,0.32222222222222224,10,12,7
343,29,0.32222222222222224,13,10,6
353,29,0.32222222222222224,13,11,5
354,29,0.32222222222222224,11,12,6
356,29,0.32222222222222224,8,13,8
9,28,0.3111111111111111,11,10,7
28,28,0.3111111111111111,12,9,7
36,28,0.3111111111111111,9,11,8
41,28,0.3111111111111111,10,13,5
47,28,0.3111111111111111,10,11,7
55,28,0.3111111111111111,11,13,4
73,28,0.3111111111111111,8,11,9
94,28,0.3111111111111111,7,12,9
167,28,0.3111111111111111,10,10,8
174,28,0.3111111111111111,10,10,8
180,28,0.3111111111111111,9,12,7
181,28,0.3111111111111111,12,9,7
189,28,0.3111111111111111,10,12,6
190,28,0.3111111111111111,8,11,9
203,28,0.3111111111111111,10,11,7
204,28,0.3111111111111111,12,11,5
214,28,0.3111111111111111,9,12,7
224,28,0.3111111111111111,15,8,5
255,28,0.3111111111111111,14,9,5
259,28,0.3111111111111111,8,13,7
292,28,0.3111111111111111,11,11,6
304,28,0.3111111111111111,6,13,9
322,28,0.3111111111111111,13,8,7
326,28,0.3111111111111111,13,9,6
338,28,0.3111111111111111,10,11,7
358,28,0.3111111111111111,15,8,5
17,27,0.3,6,11,10
24,27,0.3,10,10,7
26,27,0.3,8,12,7
27,27,0.3,15,10,2
29,27,0.3,10,12,5
51,27,0.3,5,13,9
83,27,0.3,14,9,4
86,27,0.3,9,12,6
89,27,0.3,13,9,5
92,27,0.3,9,11,7
132,27,0.3,9,10,8
161,27,0.3,10,10,7
163,27,0.3,11,10,6
199,27,0.3,14,9,4
200,27,0.3,9,10,8
260,27,0.3,4,13,10
314,27,0.3,8,11,8
350,27,0.3,8,11,8
4,26,0.28888888888888886,9,11,6
7,26,0.28888888888888886,11,8,7
25,26,0.28888888888888886,11,8,7
38,26,0.28888888888888886,12,8,6
40,26,0.28888888888888886,8,11,7
56,26,0.28888888888888886,8,14,4
62,26,0.28888888888888886,15,6,5
66,26,0.28888888888888886,11,9,6
71,26,0.28888888888888886,11,9,6
77,26,0.28888888888888886,7,12,7
113,26,0.28888888888888886,12,9,5
118,26,0.28888888888888886,12,10,4
128,26,0.28888888888888886,11,9,6
149,26,0.28888888888888886,10,12,4
154,26,0.28888888888888886,10,10,6
158,26,0.28888888888888886,9,12,5
160,26,0.28888888888888886,11,11,4
193,26,0.28888888888888886,9,10,7
217,26,0.28888888888888886,12,9,5
244,26,0.28888888888888886,8,12,6
256,26,0.28888888888888886,9,10,7
266,26,0.28888888888888886,8,9,9
280,26,0.28888888888888886,10,10,6
283,26,0.28888888888888886,12,9,5
297,26,0.28888888888888886,14,8,4
303,26,0.28888888888888886,11,9,6
307,26,0.28888888888888886,9,11,6
324,26,0.28888888888888886,7,12,7
328,26,0.28888888888888886,12,9,5
16,25,0.2777777777777778,8,10,7
21,25,0.2777777777777778,7,11,7
22,25,0.2777777777777778,12,7,6
39,25,0.2777777777777778,4,12,9
49,25,0.2777777777777778,10,9,6
57,25,0.2777777777777778,17,6,2
61,25,0.2777777777777778,6,13,6
95,25,0.2777777777777778,9,10,6
101,25,0.2777777777777778,11,9,5
104,25,0.2777777777777778,6,12,7
